pc,effective_address,val0,store-1ea,store-1val0,store-2ea,store-2val0
4785772,10461088,115286016,10465528,116707504,10465536,116707504
4785788,116707440,116707456,115505872,115505840,116707488,115505840
4785808,10461096,0,115505872,115505840,116707488,115505840
4785832,10465544,116711392,115505872,115505840,116707488,115505840
4785836,10465536,116707504,115505872,115505840,116707488,115505840
4785872,10465528,116707504,115505872,115505840,116707488,115505840
4785900,10465560,15,10465536,116707504,115505872,115505840
4785920,10465520,116707328,10465536,116707504,115505872,115505840
4785924,10465544,116711392,10465536,116707504,115505872,115505840
4786316,10461104,69843520,116707512,116707536,116707504,116707536
4786340,69843520,32,116707440,69843520,116707520,69843520
4786728,10459044,0,116707440,69843520,116707520,69843520
4784896,281474976692624,69873632,10461104,0,116707440,69843520
4784900,281474976692608,69849344,10461104,0,116707440,69843520
4784904,281474976692592,46358992,10461104,0,116707440,69843520
4784908,281474976692576,31621120,10461104,0,116707440,69843520
4784912,281474976692560,84087440,10461104,0,116707440,69843520
4784916,281474976692544,281474976692640,10461104,0,116707440,69843520
4564708,84087456,46357696,10461104,0,116707440,69843520
4564712,46357704,81374464,10461104,0,116707440,69843520
4564716,69843544,69843648,10461104,0,116707440,69843520
4564720,81374488,69845312,10461104,0,116707440,69843520
4564684,69843648,32,10461104,0,116707440,69843520
4783944,69843648,32,10461104,10458672,281474976692624,281474976692544
4784020,69843680,69118528,10461104,10458672,281474976692624,281474976692544
4784024,69118528,536870951,10461104,10458672,281474976692624,281474976692544
4784248,69843680,69118528,10461104,10458672,281474976692624,281474976692544
4784252,69118528,39,10461104,10458672,281474976692624,281474976692544
4784332,69118536,69867488,10461104,10458672,281474976692624,281474976692544
4784336,69867488,2,10461104,10458672,281474976692624,281474976692544
4784388,69867504,69118512,10461104,10458672,281474976692624,281474976692544
4784392,69118512,49,10461104,10458672,281474976692624,281474976692544
4784388,69867496,69867424,10461104,10458672,281474976692624,281474976692544
4784392,69867424,47,10461104,10458672,281474976692624,281474976692544
4784352,69867440,69867392,10461104,10458672,281474976692624,281474976692544
4784368,69867432,69867360,281474976689152,1,10461104,10458672
4784932,281474976689160,69867360,281474976689160,69867360,281474976689152,1
4784936,69867360,262205,281474976689160,69867360,281474976689152,1
4784984,281474976689152,69867392,281474976689160,69867360,281474976689152,1
4779960,69867392,537133146,281474976689104,281474976689024,281474976689088,281474976689024
4782216,69867392,537133146,281474976689008,281474976688944,281474976688992,281474976688944
4782260,8436344,4782300,281474976689008,281474976688944,281474976688992,281474976688944
4782308,9168506,2,281474976689008,281474976688944,281474976688992,281474976688944
4782324,9169296,9304038,281474976689008,281474976688944,281474976688992,281474976688944
4782648,9304039,101,281474976689008,281474976688944,281474976688992,281474976688944
4782664,8436696,4782792,281474976689008,281474976688944,281474976688992,281474976688944
4782792,69867408,19793152,281474976689008,281474976688944,281474976688992,281474976688944
4782216,19793152,54,281474976688928,281474976688864,281474976688912,281474976688864
4782260,8436056,4782348,281474976688928,281474976688864,281474976688912,281474976688864
4782348,19793160,16,281474976688928,281474976688864,281474976688912,281474976688864
4782580,281474976688928,69867392,281474976688928,281474976688864,281474976688912,281474976688864
4782584,281474976688912,9304038,281474976688928,281474976688864,281474976688912,281474976688864
4782588,281474976688896,8436440,281474976688928,281474976688864,281474976688912,281474976688864
4782592,281474976688880,2,281474976688928,281474976688864,281474976688912,281474976688864
4782596,281474976688864,281474976688944,281474976688928,281474976688864,281474976688912,281474976688864
4782648,9304038,101,281474976688928,281474976688864,281474976688912,281474976688864
4782664,8436696,4782792,281474976688928,281474976688864,281474976688912,281474976688864
4782792,69867400,69862592,281474976688928,281474976688864,281474976688912,281474976688864
4782216,69862592,134479933,281474976688928,281474976688864,281474976688912,281474976688864
4782260,8436112,4782272,281474976688928,281474976688864,281474976688912,281474976688864
4779960,69862592,134479933,281474976688848,281474976688768,281474976688832,281474976688768
4780092,69862600,27456,281474976688848,281474976688768,281474976688832,281474976688768
4780096,10461088,115286016,281474976688848,281474976688768,281474976688832,281474976688768
4780104,115505696,116707408,281474976688848,281474976688768,281474976688832,281474976688768
4780112,116707416,116707344,281474976688848,281474976688768,281474976688832,281474976688768
4780116,116707352,81717408,281474976688848,281474976688768,281474976688832,281474976688768
4780120,81717410,4,281474976688848,281474976688768,281474976688832,281474976688768
4781352,281474976688848,69862592,281474976688848,281474976688768,281474976688832,281474976688768
4781356,281474976688832,0,281474976688848,281474976688768,281474976688832,281474976688768
4781360,281474976688816,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4781364,281474976688800,1,281474976688848,281474976688768,281474976688832,281474976688768
4781368,281474976688784,35905632,281474976688848,281474976688768,281474976688832,281474976688768
4781372,281474976688768,281474976688864,281474976688848,281474976688768,281474976688832,281474976688768
4782288,116707344,1,281474976688848,281474976688768,281474976688832,281474976688768
4782580,281474976688928,69867392,281474976688848,281474976688768,281474976688832,281474976688768
4782584,281474976688912,9304038,281474976688848,281474976688768,281474976688832,281474976688768
4782588,281474976688896,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4782592,281474976688880,1,281474976688848,281474976688768,281474976688832,281474976688768
4782596,281474976688864,281474976688944,281474976688848,281474976688768,281474976688832,281474976688768
4782580,281474976689008,69867392,281474976688848,281474976688768,281474976688832,281474976688768
4782584,281474976688992,4,281474976688848,281474976688768,281474976688832,281474976688768
4782588,281474976688976,4,281474976688848,281474976688768,281474976688832,281474976688768
4782592,281474976688960,69867360,281474976688848,281474976688768,281474976688832,281474976688768
4782596,281474976688944,281474976689024,281474976688848,281474976688768,281474976688832,281474976688768
4780320,69867392,537133146,281474976688848,281474976688768,281474976688832,281474976688768
4780328,10461128,19171360,281474976688848,281474976688768,281474976688832,281474976688768
7321452,19171392,31,281474976689008,281474976688944,281474976688992,281474976688944
7321780,19171384,20766976,281474976689008,281474976688944,281474976688992,281474976688944
7321796,19171416,2,281474976689008,281474976688944,281474976688992,281474976688944
7321812,20767048,0,19171416,3,281474976689008,281474976688944
7321984,19171400,2,19171416,3,281474976689008,281474976688944
7322024,281474976689008,69867392,19171400,3,19171416,3
7322028,281474976688992,7077,19171400,3,19171416,3
7322032,281474976688976,4,19171400,3,19171416,3
7322036,281474976688960,69867360,19171400,3,19171416,3
7322040,281474976688944,281474976689024,19171400,3,19171416,3
4780428,20767048,0,19171400,3,19171416,3
4781944,10461136,0,281474976689008,281474976688976,281474976688992,281474976688976
4781984,10465544,116711392,281474976689008,281474976688976,281474976688992,281474976688976
4781988,10465536,116707536,281474976689008,281474976688976,281474976688992,281474976688976
4782020,10465528,116707536,281474976689008,281474976688976,281474976688992,281474976688976
4782052,10465560,15,10465536,116707568,281474976689008,281474976688976
4782072,10465520,116707328,10465536,116707568,281474976689008,281474976688976
4782076,10465544,116711392,10465536,116707568,281474976689008,281474976688976
7205608,9766528,4,281474976688960,281474976688864,281474976688944,281474976688864
7205664,10492096,20843904,281474976688960,281474976688864,281474976688944,281474976688864
7205672,20843946,372,281474976688960,281474976688864,281474976688944,281474976688864
7205680,20843948,3724,281474976688960,281474976688864,281474976688944,281474976688864
7205692,20844416,4095,281474976688960,281474976688864,281474976688944,281474976688864
7206196,10482936,16,20843948,3725,281474976688960,281474976688864
7206556,20844416,4095,20843948,3725,281474976688960,281474976688864
7206584,20843920,81657856,20843946,371,20844416,371
7206588,281474976688944,7077,20843946,371,20844416,371
7206608,10482936,16,20843946,371,20844416,371
7206612,10493144,35866832,20843946,371,20844416,371
7206624,281474976688960,69873632,10493144,35866848,20843946,371
7206628,281474976688928,10462768,10493144,35866848,20843946,371
7206632,281474976688912,10458672,10493144,35866848,20843946,371
7206636,281474976688896,84087440,10493144,35866848,20843946,371
7206640,281474976688880,0,10493144,35866848,20843946,371
4782152,281474976689008,69867392,116707552,262204,81717448,262204
4782156,281474976688992,7077,116707552,262204,81717448,262204
4782160,281474976688976,281474976689024,116707552,262204,81717448,262204
4780460,116707552,0,20767048,69867392,116707552,262204
4782924,69867392,537133146,281474976689008,281474976688928,281474976688992,281474976688928
4782952,8437112,4783024,281474976689008,281474976688928,281474976688992,281474976688928
4783032,9169296,9304038,281474976689008,281474976688928,281474976688992,281474976688928
4783044,9168506,2,281474976689008,281474976688928,281474976688992,281474976688928
4783292,9304039,101,281474976689008,281474976688928,281474976688992,281474976688928
4783352,69867408,19793152,281474976689008,281474976688928,281474976688992,281474976688928
4782924,19793152,54,281474976688912,281474976688832,281474976688896,281474976688832
4782952,8436824,4782992,281474976688912,281474976688832,281474976688896,281474976688832
4782996,281474976688912,69873632,281474976688912,281474976688832,281474976688896,281474976688832
4783000,281474976688896,69867392,281474976688912,281474976688832,281474976688896,281474976688832
4783004,281474976688880,69867400,281474976688912,281474976688832,281474976688896,281474976688832
4783008,281474976688864,9304038,281474976688912,281474976688832,281474976688896,281474976688832
4783012,281474976688848,84087440,281474976688912,281474976688832,281474976688896,281474976688832
4783016,281474976688832,281474976688928,281474976688912,281474976688832,281474976688896,281474976688832
4783372,69867408,19793152,281474976688912,281474976688832,281474976688896,281474976688832
4783292,9304038,101,69867408,69867400,281474976688912,281474976688832
4783352,69867400,69862592,69867408,69867400,281474976688912,281474976688832
4782924,69862592,134479933,281474976688912,281474976688832,281474976688896,281474976688832
4782952,8436880,4783056,281474976688912,281474976688832,281474976688896,281474976688832
4783064,10461088,115286016,281474976688912,281474976688832,281474976688896,281474976688832
4783068,69862600,27456,281474976688912,281474976688832,281474976688896,281474976688832
4783076,115505696,116707408,281474976688912,281474976688832,281474976688896,281474976688832
4783084,116707416,116707344,281474976688912,281474976688832,281474976688896,281474976688832
4783088,116707352,81717408,281474976688912,281474976688832,281474976688896,281474976688832
4783092,81717408,262204,281474976688912,281474976688832,281474976688896,281474976688832
4782996,281474976688912,69873632,281474976688912,281474976688832,281474976688896,281474976688832
4783000,281474976688896,69867392,281474976688912,281474976688832,281474976688896,281474976688832
4783004,281474976688880,69867392,281474976688912,281474976688832,281474976688896,281474976688832
4783008,281474976688864,9304038,281474976688912,281474976688832,281474976688896,281474976688832
4783012,281474976688848,84087440,281474976688912,281474976688832,281474976688896,281474976688832
4783016,281474976688832,281474976688928,281474976688912,281474976688832,281474976688896,281474976688832
4783372,69867400,69862592,281474976688912,281474976688832,281474976688896,281474976688832
6758228,69867392,90,281474976688912,281474976688880,281474976688896,281474976688880
6758240,9168506,2,281474976688912,281474976688880,281474976688896,281474976688880
7205608,9766536,5,281474976688864,281474976688768,281474976688848,281474976688768
7205664,10492104,30288384,281474976688864,281474976688768,281474976688848,281474976688768
7205672,30288426,94,281474976688864,281474976688768,281474976688848,281474976688768
7205680,30288428,1594,281474976688864,281474976688768,281474976688848,281474976688768
7205692,30288624,16429131440647569407,281474976688864,281474976688768,281474976688848,281474976688768
7206196,10482944,32,30288428,1595,281474976688864,281474976688768
7206556,30288624,16429131440647569407,30288428,1595,281474976688864,281474976688768
7206584,30288400,75300864,30288426,93,30288624,93
7206588,281474976688848,24,30288426,93,30288624,93
7206608,10482944,32,30288426,93,30288624,93
7206612,10493144,35866848,30288426,93,30288624,93
7206624,281474976688864,69873632,10493144,35866880,30288426,93
7206628,281474976688832,90,10493144,35866880,30288426,93
7206632,281474976688816,9304038,10493144,35866880,30288426,93
7206636,281474976688800,84087440,10493144,35866880,30288426,93
7206640,281474976688784,0,10493144,35866880,30288426,93
6758268,69867392,537133146,75351872,281474976688880,75351872,281474976688880
6758284,69867392,537133146,75351872,262234,75351872,281474976688880
6758300,69867392,537133146,75351872,262234,75351872,262234
6758316,69867392,537133146,75351872,262234,75351872,262234
6758332,69867392,537133146,75351872,262234,75351872,262234
6758348,69867392,537133146,75351872,262234,75351872,262234
6758484,69867400,69862592,75351872,262234,75351872,262234
6758484,69867408,19793152,75351880,2,75351872,262234
6758504,281474976688912,69867392,75351888,3,75351880,2
6758508,281474976688896,81717408,75351888,3,75351880,2
6758512,281474976688880,281474976688928,75351888,3,75351880,2
4782996,281474976689008,69873632,75351880,75351872,75351888,3
4783000,281474976688992,116707536,75351880,75351872,75351888,3
4783004,281474976688976,20767048,75351880,75351872,75351888,3
4783008,281474976688960,10458672,75351880,75351872,75351888,3
4783012,281474976688944,84087440,75351880,75351872,75351888,3
4783016,281474976688928,281474976689024,75351880,75351872,75351888,3
4780468,10461096,0,75351880,75351872,75351888,3
4781212,10465544,116711392,75351880,75351872,75351888,3
4781216,10465536,116707568,75351880,75351872,75351888,3
4781252,10465528,116707568,75351880,75351872,75351888,3
4781280,10465560,15,10465536,116707568,75351880,75351872
4781300,10465520,116707328,10465536,116707568,75351880,75351872
4781304,10465544,116711392,10465536,116707568,75351880,75351872
4781336,10461104,69843648,116707568,116707600,10465528,116707600
4781352,281474976689104,69843648,116707552,69843648,116707584,69843648
4781356,281474976689088,281474976689168,116707552,69843648,116707584,69843648
4781360,281474976689072,10458672,116707552,69843648,116707584,69843648
4781364,281474976689056,69867360,116707552,69843648,116707584,69843648
4781368,281474976689040,35905632,116707552,69843648,116707584,69843648
4781372,281474976689024,281474976689120,116707552,69843648,116707584,69843648
4785004,69867360,61,281474976689168,281474976689120,116707552,69843648
6762632,69118528,39,281474976689080,281474976689072,281474976689104,281474976689072
6762828,69118536,69867488,281474976689080,281474976689072,281474976689104,281474976689072
6762832,69867488,2,281474976689080,281474976689072,281474976689104,281474976689072
6762844,69867504,69118512,281474976689080,281474976689072,281474976689104,281474976689072
6762848,281474976689080,4788172,281474976689080,281474976689072,281474976689104,281474976689072
6762632,69118512,49,281474976689032,281474976689024,281474976689056,281474976689024
6762688,69118520,69864576,281474976689032,281474976689024,281474976689056,281474976689024
6762692,69864576,61,281474976689032,281474976689024,281474976689056,281474976689024
6762932,281474976689032,4788172,281474976689032,281474976689024,281474976689056,281474976689024
6762936,281474976689056,0,281474976689032,281474976689024,281474976689056,281474976689024
6762940,281474976689040,2,281474976689032,281474976689024,281474976689056,281474976689024
6762944,281474976689024,281474976689072,281474976689032,281474976689024,281474976689056,281474976689024
4788408,69864576,3407933,281474976689056,281474976688992,281474976689040,281474976688992
4788444,69864584,17,281474976689056,281474976688992,281474976689040,281474976688992
4787116,9913996,0,281474976689056,281474976688992,281474976689040,281474976688992
4787152,10459036,0,281474976689056,281474976688992,281474976689040,281474976688992
4787864,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4787876,9169911,4,281474976689056,281474976688992,281474976689040,281474976688992
4787344,10461088,115286016,281474976689056,281474976688992,281474976689040,281474976688992
4787352,115286184,115286184,281474976689056,281474976688992,281474976689040,281474976688992
4788236,69864576,3407933,281474976689056,281474976688992,281474976689040,281474976688992
4788240,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4788536,281474976689056,0,281474976689056,281474976688992,281474976689040,281474976688992
4788540,281474976689040,2,281474976689056,281474976688992,281474976689040,281474976688992
4788544,281474976689024,10458672,281474976689056,281474976688992,281474976689040,281474976688992
4788548,281474976689008,69867360,281474976689056,281474976688992,281474976689040,281474976688992
4788552,281474976688992,281474976689072,281474976689056,281474976688992,281474976689040,281474976688992
6762868,69118536,69867488,281474976689056,281474976688992,281474976689040,281474976688992
6762876,69867496,69867424,281474976689056,281474976688992,281474976689040,281474976688992
6762880,281474976689080,4788172,281474976689056,281474976688992,281474976689040,281474976688992
6762632,69867424,47,281474976689032,281474976689024,281474976689056,281474976689024
6762688,69867432,69867360,281474976689032,281474976689024,281474976689056,281474976689024
6762692,69867360,61,281474976689032,281474976689024,281474976689056,281474976689024
6762932,281474976689032,4788172,281474976689032,281474976689024,281474976689056,281474976689024
6762936,281474976689056,0,281474976689032,281474976689024,281474976689056,281474976689024
6762940,281474976689040,2,281474976689032,281474976689024,281474976689056,281474976689024
6762944,281474976689024,281474976689072,281474976689032,281474976689024,281474976689056,281474976689024
4788408,69867360,262205,281474976689056,281474976688992,281474976689040,281474976688992
4788444,69867368,27479,281474976689056,281474976688992,281474976689040,281474976688992
4787116,9913996,0,281474976689056,281474976688992,281474976689040,281474976688992
4787344,10461088,115286016,281474976689056,281474976688992,281474976689040,281474976688992
4787352,115505880,115505880,281474976689056,281474976688992,281474976689040,281474976688992
4788236,69867360,262205,281474976689056,281474976688992,281474976689040,281474976688992
4788240,10459604,55922721,281474976689056,281474976688992,281474976689040,281474976688992
4788536,281474976689056,0,281474976689056,281474976688992,281474976689040,281474976688992
4788540,281474976689040,2,281474976689056,281474976688992,281474976689040,281474976688992
4788544,281474976689024,10458672,281474976689056,281474976688992,281474976689040,281474976688992
4788548,281474976689008,69867360,281474976689056,281474976688992,281474976689040,281474976688992
4788552,281474976688992,281474976689072,281474976689056,281474976688992,281474976689040,281474976688992
6762904,281474976689104,69843648,281474976689056,281474976688992,281474976689040,281474976688992
6762908,281474976689088,281474976689200,281474976689056,281474976688992,281474976689040,281474976688992
6762912,281474976689072,281474976689120,281474976689056,281474976688992,281474976689040,281474976688992
4785196,281474976689160,69867360,281474976689056,281474976688992,281474976689040,281474976688992
4785200,69867360,61,281474976689056,281474976688992,281474976689040,281474976688992
4785220,281474976689168,116707536,281474976689056,281474976688992,281474976689040,281474976688992
4785236,69867368,27479,281474976689056,281474976688992,281474976689040,281474976688992
6765468,69867360,262205,281474976689104,281474976689056,281474976689088,281474976689056
6765496,8943776,6765512,281474976689104,281474976689056,281474976689088,281474976689056
6765512,281474976689104,69843648,281474976689104,281474976689056,281474976689088,281474976689056
6765516,281474976689088,0,281474976689104,281474976689056,281474976689088,281474976689056
6765520,281474976689072,10458672,281474976689104,281474976689056,281474976689088,281474976689056
6765524,281474976689056,281474976689120,281474976689104,281474976689056,281474976689088,281474976689056
4785260,10461088,115286016,281474976689104,281474976689056,281474976689088,281474976689056
4785268,115505880,0,281474976689104,281474976689056,281474976689088,281474976689056
4785276,10461112,115752960,281474976689104,281474976689056,281474976689088,281474976689056
4785280,115752960,58217,281474976689104,281474976689056,281474976689088,281474976689056
4785536,10461088,115286016,115753000,4294967295,115752968,4294967295
4785544,115505880,0,115753000,4294967295,115752968,4294967295
4785548,10461120,0,115753000,4294967295,115752968,4294967295
4785652,10465544,116711392,115753000,4294967295,115752968,4294967295
4785656,10465536,116707600,115753000,4294967295,115752968,4294967295
4785692,10465528,116707600,115753000,4294967295,115752968,4294967295
4785720,10465560,15,10465536,116707600,115753000,4294967295
4785740,10465520,116707328,10465536,116707600,115753000,4294967295
4785744,10465544,116711392,10465536,116707600,115753000,4294967295
4785772,10461088,115286016,10465528,116707616,10465536,116707616
4785788,116707552,116707568,115505880,115505848,116707600,115505848
4785808,10461096,0,115505880,115505848,116707600,115505848
4785832,10465544,116711392,115505880,115505848,116707600,115505848
4785836,10465536,116707616,115505880,115505848,116707600,115505848
4785872,10465528,116707616,115505880,115505848,116707600,115505848
4785900,10465560,15,10465536,116707616,115505880,115505848
4785920,10465520,116707328,10465536,116707616,115505880,115505848
4785924,10465544,116711392,10465536,116707616,115505880,115505848
4786316,10461104,69843648,116707624,116707648,116707616,116707648
4786340,69843648,32,116707552,69843648,116707632,69843648
4786728,10459044,0,116707552,69843648,116707632,69843648
4784896,281474976692624,69873632,10461104,0,116707552,69843648
4784900,281474976692608,69849344,10461104,0,116707552,69843648
4784904,281474976692592,46358992,10461104,0,116707552,69843648
4784908,281474976692576,31621120,10461104,0,116707552,69843648
4784912,281474976692560,84087440,10461104,0,116707552,69843648
4784916,281474976692544,281474976692640,10461104,0,116707552,69843648
4564708,84087456,46357696,10461104,0,116707552,69843648
4564712,46357704,81374464,10461104,0,116707552,69843648
4564716,69843672,69843776,10461104,0,116707552,69843648
4564720,81374488,69845312,10461104,0,116707552,69843648
4564684,69843776,32,10461104,0,116707552,69843648
4783944,69843776,32,10461104,10458672,281474976692624,281474976692544
4784020,69843808,69118560,10461104,10458672,281474976692624,281474976692544
4784024,69118560,536870951,10461104,10458672,281474976692624,281474976692544
4784248,69843808,69118560,10461104,10458672,281474976692624,281474976692544
4784252,69118560,39,10461104,10458672,281474976692624,281474976692544
4784332,69118568,69867648,10461104,10458672,281474976692624,281474976692544
4784336,69867648,2,10461104,10458672,281474976692624,281474976692544
4784388,69867664,69118544,10461104,10458672,281474976692624,281474976692544
4784392,69118544,49,10461104,10458672,281474976692624,281474976692544
4784388,69867656,69867584,10461104,10458672,281474976692624,281474976692544
4784392,69867584,47,10461104,10458672,281474976692624,281474976692544
4784352,69867600,69867552,10461104,10458672,281474976692624,281474976692544
4784368,69867592,69867520,281474976689152,1,10461104,10458672
4784932,281474976689160,69867520,281474976689160,69867520,281474976689152,1
4784936,69867520,262205,281474976689160,69867520,281474976689152,1
4784984,281474976689152,69867552,281474976689160,69867520,281474976689152,1
4779960,69867552,537133141,281474976689104,281474976689024,281474976689088,281474976689024
4782216,69867552,537133141,281474976689008,281474976688944,281474976688992,281474976688944
4782260,8436304,4782300,281474976689008,281474976688944,281474976688992,281474976688944
4782308,9168501,2,281474976689008,281474976688944,281474976688992,281474976688944
4782324,9169256,9304038,281474976689008,281474976688944,281474976688992,281474976688944
4782648,9304039,101,281474976689008,281474976688944,281474976688992,281474976688944
4782664,8436696,4782792,281474976689008,281474976688944,281474976688992,281474976688944
4782792,69867568,69867360,281474976689008,281474976688944,281474976688992,281474976688944
4782216,69867360,262205,281474976688928,281474976688864,281474976688912,281474976688864
4782260,8436112,4782272,281474976688928,281474976688864,281474976688912,281474976688864
4779960,69867360,262205,281474976688848,281474976688768,281474976688832,281474976688768
4780092,69867368,27479,281474976688848,281474976688768,281474976688832,281474976688768
4780096,10461088,115286016,281474976688848,281474976688768,281474976688832,281474976688768
4780104,115505880,116707600,281474976688848,281474976688768,281474976688832,281474976688768
4780112,116707608,116707536,281474976688848,281474976688768,281474976688832,281474976688768
4780116,116707544,81717440,281474976688848,281474976688768,281474976688832,281474976688768
4780120,81717442,4,281474976688848,281474976688768,281474976688832,281474976688768
4781352,281474976688848,69867360,281474976688848,281474976688768,281474976688832,281474976688768
4781356,281474976688832,0,281474976688848,281474976688768,281474976688832,281474976688768
4781360,281474976688816,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4781364,281474976688800,2,281474976688848,281474976688768,281474976688832,281474976688768
4781368,281474976688784,35905632,281474976688848,281474976688768,281474976688832,281474976688768
4781372,281474976688768,281474976688864,281474976688848,281474976688768,281474976688832,281474976688768
4782288,116707536,7077,281474976688848,281474976688768,281474976688832,281474976688768
4782580,281474976688928,69867552,281474976688848,281474976688768,281474976688832,281474976688768
4782584,281474976688912,9304038,281474976688848,281474976688768,281474976688832,281474976688768
4782588,281474976688896,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4782592,281474976688880,2,281474976688848,281474976688768,281474976688832,281474976688768
4782596,281474976688864,281474976688944,281474976688848,281474976688768,281474976688832,281474976688768
4782648,9304038,101,281474976688848,281474976688768,281474976688832,281474976688768
4782664,8436696,4782792,281474976688848,281474976688768,281474976688832,281474976688768
4782792,69867560,69867200,281474976688848,281474976688768,281474976688832,281474976688768
4782216,69867200,262205,281474976688928,281474976688864,281474976688912,281474976688864
4782260,8436112,4782272,281474976688928,281474976688864,281474976688912,281474976688864
4779960,69867200,262205,281474976688848,281474976688768,281474976688832,281474976688768
4780092,69867208,27478,281474976688848,281474976688768,281474976688832,281474976688768
4780096,10461088,115286016,281474976688848,281474976688768,281474976688832,281474976688768
4780104,115505872,116707488,281474976688848,281474976688768,281474976688832,281474976688768
4780112,116707496,116707424,281474976688848,281474976688768,281474976688832,281474976688768
4780116,116707432,81717424,281474976688848,281474976688768,281474976688832,281474976688768
4780120,81717426,4,281474976688848,281474976688768,281474976688832,281474976688768
4781352,281474976688848,69867200,281474976688848,281474976688768,281474976688832,281474976688768
4781356,281474976688832,0,281474976688848,281474976688768,281474976688832,281474976688768
4781360,281474976688816,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4781364,281474976688800,1,281474976688848,281474976688768,281474976688832,281474976688768
4781368,281474976688784,35905632,281474976688848,281474976688768,281474976688832,281474976688768
4781372,281474976688768,281474976688864,281474976688848,281474976688768,281474976688832,281474976688768
4782288,116707424,7085,281474976688848,281474976688768,281474976688832,281474976688768
4782580,281474976688928,69867552,281474976688848,281474976688768,281474976688832,281474976688768
4782584,281474976688912,9304038,281474976688848,281474976688768,281474976688832,281474976688768
4782588,281474976688896,8436440,281474976688848,281474976688768,281474976688832,281474976688768
4782592,281474976688880,1,281474976688848,281474976688768,281474976688832,281474976688768
4782596,281474976688864,281474976688944,281474976688848,281474976688768,281474976688832,281474976688768
4782580,281474976689008,69867552,281474976688848,281474976688768,281474976688832,281474976688768
4782584,281474976688992,4,281474976688848,281474976688768,281474976688832,281474976688768
4782588,281474976688976,4,281474976688848,281474976688768,281474976688832,281474976688768
4782592,281474976688960,69867520,281474976688848,281474976688768,281474976688832,281474976688768
4782596,281474976688944,281474976689024,281474976688848,281474976688768,281474976688832,281474976688768
4780320,69867552,537133141,281474976688848,281474976688768,281474976688832,281474976688768
4780328,10461128,19171360,281474976688848,281474976688768,281474976688832,281474976688768
7321452,19171392,31,281474976689008,281474976688944,281474976688992,281474976688944
7321780,19171384,20766976,281474976689008,281474976688944,281474976688992,281474976688944
7321796,19171416,3,281474976689008,281474976688944,281474976688992,281474976688944
7321812,20767152,0,19171416,4,281474976689008,281474976688944
7321984,19171400,3,19171416,4,281474976689008,281474976688944
7322024,281474976689008,69867552,19171400,4,19171416,4
7322028,281474976688992,14251,19171400,4,19171416,4
7322032,281474976688976,4,19171400,4,19171416,4
7322036,281474976688960,69867520,19171400,4,19171416,4
7322040,281474976688944,281474976689024,19171400,4,19171416,4
4780428,20767152,0,19171400,4,19171416,4
4781944,10461136,0,281474976689008,281474976688976,281474976688992,281474976688976
4781984,10465544,116711392,281474976689008,281474976688976,281474976688992,281474976688976
4781988,10465536,116707648,281474976689008,281474976688976,281474976688992,281474976688976
4782020,10465528,116707648,281474976689008,281474976688976,281474976688992,281474976688976
4782052,10465560,15,10465536,116707680,281474976689008,281474976688976
4782072,10465520,116707328,10465536,116707680,281474976689008,281474976688976
4782076,10465544,116711392,10465536,116707680,281474976689008,281474976688976
7205608,9766528,4,281474976688960,281474976688864,281474976688944,281474976688864
7205664,10492096,20843904,281474976688960,281474976688864,281474976688944,281474976688864
7205672,20843946,371,281474976688960,281474976688864,281474976688944,281474976688864
7205680,20843948,3725,281474976688960,281474976688864,281474976688944,281474976688864
7205692,20844416,8191,281474976688960,281474976688864,281474976688944,281474976688864
7206196,10482936,16,20843948,3726,281474976688960,281474976688864
7206556,20844416,8191,20843948,3726,281474976688960,281474976688864
7206584,20843920,81657856,20843946,370,20844416,370
7206588,281474976688944,14251,20843946,370,20844416,370
7206608,10482936,16,20843946,370,20844416,370
7206612,10493144,35866880,20843946,370,20844416,370
7206624,281474976688960,69873632,10493144,35866896,20843946,370
7206628,281474976688928,10462768,10493144,35866896,20843946,370
7206632,281474976688912,10458672,10493144,35866896,20843946,370
7206636,281474976688896,84087440,10493144,35866896,20843946,370
7206640,281474976688880,0,10493144,35866896,20843946,370
4782152,281474976689008,69867552,116707664,262204,81717464,262204
4782156,281474976688992,14251,116707664,262204,81717464,262204
4782160,281474976688976,281474976689024,116707664,262204,81717464,262204
4780460,116707664,0,20767152,69867552,116707664,262204
4782924,69867552,537133141,281474976689008,281474976688928,281474976688992,281474976688928
4782952,8437072,4783024,281474976689008,281474976688928,281474976688992,281474976688928
4783032,9169256,9304038,281474976689008,281474976688928,281474976688992,281474976688928
4783044,9168501,2,281474976689008,281474976688928,281474976688992,281474976688928
4783292,9304039,101,281474976689008,281474976688928,281474976688992,281474976688928
4783352,69867568,69867360,281474976689008,281474976688928,281474976688992,281474976688928
4782924,69867360,262205,281474976688912,281474976688832,281474976688896,281474976688832
4782952,8436880,4783056,281474976688912,281474976688832,281474976688896,281474976688832
